Temperatura,TDS,Turbidez,PH,Clase
23.25,60.78,11.76,8.94,2
23.25,60.89,11.79,8.94,2
23.31,61.43,11.76,8.95,2
23.25,61.83,11.86,8.95,2
23.25,61.81,11.79,8.95,2
23.31,61.52,11.76,8.95,2
23.31,61.23,11.05,8.95,2
23.31,60.98,11.76,8.95,2
23.25,60.25,11.76,8.95,2
23.31,59.72,11.79,8.95,2
23.25,58.27,11.76,8.95,2
23.25,58.24,11.84,8.96,2
23.25,57.83,10.71,8.95,2
23.25,57.14,11.63,8.95,2
23.25,56.5,11.76,8.96,2
23.25,55.72,11.74,8.96,2
23.25,54.92,11.55,8.95,2
23.31,53.41,11.76,8.95,2
23.25,52.07,11.8,8.95,2
23.25,51.56,11.79,8.95,2
23.25,51.23,11.79,8.95,2
23.31,51.22,11.73,8.95,2
23.25,51.13,11.53,8.95,2
23.25,50.92,11.8,8.95,2
23.31,50.93,11.76,8.95,2
23.25,51.47,11.77,8.95,2
23.25,52.74,11.76,8.95,2
23.25,52.72,11.56,8.95,2
23.31,52.69,10.64,8.95,2
23.25,52.63,12.97,8.95,2
23.25,52.6,11.73,8.95,2
23.31,52.78,11.76,8.95,2
23.25,52.76,11.76,8.95,2
23.31,52.69,11.76,8.95,2
23.25,52.88,11.76,8.95,2
23.31,53.06,10.32,8.95,2
23.31,53.4,11.77,8.96,2
23.25,53.54,11.76,8.96,2
23.31,54.09,11.77,8.95,2
23.31,53.51,11.76,8.96,2
23.25,55.08,11.76,8.96,2
23.31,56.19,11.76,8.95,2
23.31,56.19,11.73,8.95,2
23.31,56.18,10.8,8.95,2
23.31,56.09,11.76,8.95,2
23.31,55.89,11.8,8.95,2
23.31,55.73,11.97,8.95,2
23.31,54.05,11.52,8.95,2
23.25,53.92,11.76,8.95,2
23.31,54.08,11.74,8.95,2
23.25,55.03,11.76,8.95,2
23.31,55.92,10.55,8.94,2
23.31,57.01,11.79,8.94,2
23.31,58.3,11.76,8.94,2
23.25,58.52,11.76,8.94,2
23.25,58.97,11.8,8.94,2
23.25,60.11,11.76,8.94,2
23.31,61.66,11.79,8.94,2
23.31,62.31,11.79,8.94,2
23.31,62.99,11.76,8.94,2
23.31,63.53,11.76,8.94,2
23.31,64.25,11.76,8.94,2
23.31,64.76,11.76,8.94,2
23.31,65,11.82,8.95,2
23.31,65.23,11.79,8.94,2
23.31,65.4,11.77,8.94,2
23.31,66.43,12.91,8.95,2
23.31,66.87,11.61,8.94,2
23.31,67.6,11.8,8.94,2
23.31,68.16,11.76,8.94,2
23.25,68.56,11.8,8.94,2
23.31,67.83,11.85,8.94,2
23.31,68.1,11.77,8.94,2
23.31,68.58,10.62,8.94,2
23.31,69.16,11.76,8.94,2
23.25,69.63,12.03,8.94,2
23.31,70.02,11.76,8.94,2
23.31,71.9,11.85,8.94,2
23.31,72.29,11.76,8.94,2
23.31,72.19,11.77,8.94,2
23.31,71.55,11.76,8.94,2
23.31,70.64,10.99,8.94,2
23.31,69.55,11.55,8.94,2
23.31,68.27,11.79,8.94,2
23.31,67.9,11.76,8.94,2
23.31,67.43,11.76,8.95,2
23.31,66.28,11.76,8.94,2
23.31,64.46,11.79,8.95,2
23.31,63.03,10.76,8.94,2
23.31,62.06,11.8,8.94,2
23.31,61.18,11.74,8.94,2
23.31,60.02,11.76,8.94,2
23.31,59.2,11.79,8.94,2
23.31,58.52,11.76,8.94,2
23.31,57.88,11.77,8.94,2
23.31,57.42,11.93,8.94,2
23.31,55.51,12.21,8.94,2
23.25,54.82,11.77,8.94,2
23.31,53.73,11.76,8.94,2
23.31,52.93,11.76,8.94,2
23.31,51.91,11.76,8.94,2
23.31,51.2,11.76,8.94,2
23.31,50.74,11.77,8.94,2
23.25,49.84,11.77,8.93,2
23.31,48.97,11.76,8.93,2
23.31,49.11,11.67,8.93,2
23.31,47.09,11.91,8.93,2
23.31,46.47,12,8.93,2
23.31,45.72,12.19,8.93,2
23.31,45.15,11.74,8.93,2
23.31,44.49,11.77,8.94,2
23.25,44.22,11.76,8.94,2
23.25,43.56,12.07,8.93,2
23.31,43.32,12.75,8.93,2
23.31,43.01,10.9,8.93,2
23.31,42.78,11.73,8.93,2
23.31,42.78,11.73,8.93,2
23.31,42.75,11.76,8.93,2
23.31,43.3,12.21,8.93,2
23.31,43.31,11.79,8.93,2
23.31,43.63,11.82,8.93,2
23.31,43.9,11.79,8.93,2
23.31,44.18,10.8,8.93,2
23.31,44.09,12.34,8.93,2
23.31,44.26,11.76,8.92,2
23.31,44.57,11.76,8.92,2
23.31,45.62,11.76,8.92,2
23.31,46.29,11.77,8.92,2
23.31,47.05,11.82,8.91,2
23.25,48.2,10.65,8.91,2
23.31,49.76,11.18,8.91,2
23.31,50.94,11.76,8.91,2
23.25,52.39,11.77,8.91,2
23.31,53.93,11.73,8.91,2
23.31,55.58,11.8,8.91,2
23.31,56.31,11.76,8.91,2
23.25,59.24,11.77,8.91,2
23.31,59.41,11.76,8.91,2
23.31,60.89,11.8,8.91,2
23.31,62.35,11.85,8.91,2
23.25,63.67,11.67,8.91,2
23.31,64.73,11.76,8.91,2
23.31,66.18,11.76,8.91,2
23.31,67.47,11.79,8.92,2
23.31,68.75,11.76,8.91,2
23.31,69.75,12.26,8.91,2
23.31,71.74,11.94,8.9,2
23.31,73.03,11.74,8.9,2
23.31,74.17,11.76,8.9,2
23.31,75.26,11.72,8.9,2
23.31,76.04,11.76,8.9,2
23.31,76.59,11.76,8.9,2
23.31,77.51,11.77,8.9,2
23.31,78.71,11.77,8.9,2
23.31,79.7,12.07,8.91,2
23.31,80.63,11.76,8.9,2
23.31,81.24,11.74,8.9,2
23.31,81.52,11.76,8.9,2
23.31,83.33,11.76,8.9,2
23.31,83.29,11.8,8.9,2
23.31,83.35,11.77,8.9,2
23.31,83.05,11.76,8.9,2
23.31,82.54,11.28,8.9,2
23.31,82.44,11.77,8.9,2
23.31,82.12,11.7,8.9,2
23.31,81.22,11.76,8.9,2
23.37,82.44,11.79,8.9,2
23.31,83.55,11.74,8.9,2
23.31,82.97,11.44,8.9,2
23.31,82.54,11.76,8.9,2
23.31,82.49,11.76,8.9,2
23.31,82.36,11.76,8.9,2
23.31,82.5,11.76,8.9,2
23.37,83.66,11.74,8.9,2
23.31,83.57,11.77,8.9,2
23.31,83.76,11.76,8.9,2
23.31,82.91,11.77,8.9,2
23.31,82.7,11.77,8.9,2
23.31,82.55,11.76,8.91,2
23.37,82.73,12.93,8.91,2
23.31,82.84,11.76,8.91,2
23.37,83.28,11.3,8.9,2
23.31,83.21,11.55,8.91,2
23.31,83.53,11.84,8.91,2
23.31,83.75,11.8,8.91,2
23.31,83.63,11.77,8.91,2
23.31,83.68,11.82,8.91,2
23.31,83.86,11.74,8.91,2
23.31,82.05,11.04,8.91,2
23.31,81.79,11.77,8.91,2
23.31,81.16,11.72,8.91,2
23.31,80.76,11.79,8.92,2
23.31,80.34,11.76,8.92,2
23.31,79.6,11.79,8.92,2
23.31,78.63,10.36,8.92,2
23.31,78.37,11.77,8.92,2
23.31,76.04,11.76,8.92,2
23.31,74.96,11.79,8.92,2
23.31,74.47,11.76,8.92,2
23.31,73.88,11.76,8.92,2
23.31,73.28,11.76,8.92,2
23.31,72.49,11.76,8.91,2
23.31,71.58,11.89,8.92,2
23.31,69.46,11.79,8.92,2
23.31,68.99,11.8,8.92,2
23.31,67.84,11.77,8.92,2
23.31,66.61,11.77,8.92,2
23.31,65.87,11.8,8.92,2
23.31,64.91,12.91,8.92,2
23.31,64.51,12.48,8.92,2
23.37,63.36,11.8,8.92,2
23.31,61.81,11.68,8.92,2
23.31,60.2,11.77,8.92,2
23.31,59.04,11.8,8.91,2
23.31,57.87,11.8,8.91,2
23.31,56.76,11.76,8.91,2
23.31,55.53,11.72,8.91,2
23.31,54.33,12.16,8.91,2
23.31,53.73,11.76,8.91,2
23.31,52.57,11.61,8.91,2
23.31,51.82,11.31,8.91,2
23.31,51.39,11.79,8.92,2
23.31,50.81,11.77,8.92,2
23.31,50.22,11.76,8.91,2
23.31,49.93,11.77,8.91,2
23.31,49.71,11.8,8.91,2
23.31,49.39,11.61,8.91,2
23.31,49.29,11.76,8.91,2
23.31,48.94,11.79,8.91,2
23.31,48.58,11.73,8.91,2
23.31,47.87,11.79,8.91,2
23.31,47.5,11.77,8.91,2
23.31,47.18,11.76,8.9,2
23.31,46.79,11.8,8.9,2
23.31,46.04,11.85,8.9,2
23.31,45.87,11.8,8.9,2
23.31,45.81,11.76,8.91,2
23.31,45.17,12.16,8.91,2
23.31,44.81,11.05,8.91,2
23.31,43.63,11.13,8.91,2
23.31,43.29,10.65,8.91,2
23.31,43.44,12.48,8.91,2
24,118.83,11.93,8.75,2
24,118.86,11.51,8.76,2
24,118.89,11.93,8.76,2
24,118.93,11.94,8.76,2
24,117.72,12.97,8.76,2
24,118.14,11.95,8.75,2
24,117.77,10.64,8.75,2
24,118.32,11.84,8.75,2
24,118.31,11.93,8.75,2
24,117.71,11.93,8.75,2
24,117.76,11.97,8.76,2
24,116.48,12.97,8.76,2
24,116.59,11.84,8.76,2
24,116.7,12.03,8.76,2
24,116.73,12.26,8.76,2
24,115.66,11.93,8.76,2
24,115.05,11.98,8.76,2
24,115.06,11.86,8.76,2
24,114.34,11.94,8.76,2
24,114.45,12.05,8.76,2
24,114.49,12.09,8.76,2
24,114.5,11.93,8.76,2
24,114.5,11.95,8.75,2
24,114.15,11.59,8.76,2
24,114.32,11.91,8.76,2
24,114.31,11.94,8.75,2
24,114.3,11.85,8.76,2
24,114.38,11.32,8.76,2
24,114.44,11.93,8.76,2
24,114.62,10.8,8.76,2
24,115.42,10.76,8.76,2
24,115.41,11.95,8.76,2
24,116.22,11.93,8.76,2
24,115.11,11.94,8.76,2
24,116.23,11.93,8.76,2
24,115.89,11.95,8.76,2
24,115.73,11.97,8.74,2
24,115.78,12.26,8.74,2
24,115.72,11.98,8.73,2
24,115.68,11.95,8.73,2
24,115.63,11.79,8.73,2
24,115.58,11.94,8.74,2
24,115.58,11.91,8.73,2
24,115.59,12.01,8.73,2
24,115.55,11.97,8.74,2
24,116.66,11.76,8.74,2
24,116.67,11.91,8.74,2
24,116.7,11.98,8.74,2
24,116.68,11.91,8.74,2
24,117.01,11.8,8.74,2
24,116.99,11.97,8.74,2
24,117.06,11.84,8.74,2
24,117.02,11.97,8.74,2
24,117.35,12,8.74,2
24,117.17,11.98,8.74,2
24,117.14,12.01,8.75,2
24,117.1,10.56,8.75,2
24,116.1,11.91,8.75,2
23.94,116.03,12.01,8.74,2
24,115.88,11.93,8.74,2
24,115.06,11.85,8.74,2
24,115.03,11.93,8.74,2
24,114.24,11.93,8.75,2
24,115.34,11.93,8.74,2
24,116.02,11.95,8.74,2
24,116.03,11.94,8.75,2
24,116.11,11.88,8.75,2
24,116.07,11.97,8.75,2
24,116.15,12,8.75,2
24,116.19,11.95,8.75,2
24,116.2,11.91,8.75,2
24.06,116.22,11.98,8.75,2
24,116.21,11.89,8.75,2
24,116.22,12.01,8.75,2
24,116.24,11.97,8.75,2
24,116.18,11.89,8.75,2
24,116.17,11.98,8.75,2
24,116.18,11.95,8.75,2
24,116.25,11.93,8.76,2
24,115.88,11.93,8.75,2
24,115.9,11.93,8.75,2
24,115.82,11.3,8.75,2
24,115.87,12.01,8.75,2
24,115.91,11.93,8.75,2
24,115.91,12.06,8.75,2
24,115.95,11.95,8.75,2
24,116.05,11.95,8.75,2
24,116.97,10.64,8.75,2
24,117,11.97,8.75,2
24,116.9,12,8.75,2
24,116.76,11.93,8.75,2
24,115.53,11.84,8.75,2
24,115.54,11.89,8.75,2
24,115.55,11.95,8.75,2
24,114.98,11.91,8.74,2
24,114.99,11.95,8.74,2
23.94,115.45,12,8.75,2
24,115.43,11.93,8.75,2
24,115.39,12.01,8.75,2
24,115.27,12.26,8.76,2
24,115.3,11.93,8.76,2
23.94,115.34,11.98,8.76,2
24,115.36,11.98,8.76,2
24,115.3,11.86,8.76,2
24,115.33,11.94,8.76,2
24,115.33,11.91,8.75,2
24,115.36,11.91,8.75,2
24,115.36,12.91,8.75,2
24,115.38,11.13,8.75,2
24,115.49,11.94,8.75,2
24,115.47,11.89,8.75,2
24,115.48,11.95,8.75,2
24,115.53,11.91,8.75,2
24,115.4,12.75,8.75,2
24,115.42,11.89,8.75,2
24,116.07,11.98,8.75,2
24,116.07,11.63,8.75,2
24.06,116.03,10.8,8.75,2
24.06,116.05,11.93,8.75,2
24,116.04,11.95,8.75,2
24,116.17,11.97,8.75,2
24.06,117.41,11.93,8.75,2
24,117.37,11.93,8.75,2
24,117.37,12.13,8.75,2
24.06,117.27,11.89,8.75,2
24,117.2,11.93,8.75,2
24.06,117.23,11.91,8.75,2
24.06,117.29,11.94,8.75,2
24,117.31,11.98,8.75,2
24,117.43,11.97,8.75,2
24,117.48,11.93,8.74,2
24,117.46,11.94,8.74,2
24,117.79,11.95,8.74,2
24,116.77,11.93,8.74,2
24,116.75,10.88,8.74,2
24,116.76,11.95,8.74,2
24.06,116.71,11.89,8.74,2
24,116.66,11.93,8.74,2
24.06,116.62,12.03,8.74,2
24,116.52,10.53,8.74,2
24,116.31,11.97,8.74,2
24.06,116.3,11.94,8.74,2
24.06,116.19,11.76,8.74,2
24,116.29,11.91,8.74,2
24,116.22,11.93,8.74,2
24,115.52,11.97,8.74,2
24.06,115.49,11.97,8.74,2
24,115.56,11.91,8.74,2
24,114.73,11.86,8.74,2
24.06,114.84,11.84,8.74,2
24,114.83,10.69,8.74,2
24,114.86,11.98,8.74,2
24,114.88,11.98,8.74,2
24,114.86,11.93,8.74,2
24,114.9,11.89,8.74,2
24,114.94,12.73,8.74,2
24,114.91,11.93,8.74,2
24,114.89,11.95,8.74,2
24,114.85,12,8.74,2
24,114.92,11.97,8.74,2
24,114.83,11.84,8.74,2
24,114.79,12,8.73,2
24,114.47,11.94,8.74,2
24,115.56,11.91,8.74,2
24,115.55,11.94,8.74,2
24.06,115.56,11.93,8.74,2
24,115.54,12.06,8.74,2
24,115.56,12.09,8.74,2
24,115.56,11.79,8.75,2
24.06,115.56,11.97,8.75,2
24,115.71,11.98,8.75,2
24,115.68,11.98,8.75,2
24,115.77,11.93,8.75,2
24,115.75,12.01,8.75,2
24,116.2,11.93,8.75,2
24,116.19,11.98,8.75,2
24,116.22,12.4,8.75,2
24,116.6,11.95,8.74,2
24,117.41,11.93,8.74,2
24,117.43,11.93,8.74,2
24,117.46,11.95,8.74,2
24,117.45,11.07,8.74,2
24,117.33,11.98,8.74,2
24,117.32,11.97,8.74,2
24,116.5,11.76,8.74,2
24,116.44,11.93,8.74,2
24,116.4,11.91,8.74,2
24,116.4,12.03,8.74,2
24,116.4,11.97,8.74,2
23.94,116.26,11.94,8.74,2
24.06,116.36,11.97,8.73,2
24,116.41,10.72,8.73,2
24,116.31,12.45,8.73,2
24,116.27,11.97,8.73,2
24,116.27,11.95,8.73,2
24,116.28,11.93,8.73,2
24,116.29,11.91,8.73,2
24,116.3,11.86,8.73,2
24,116.3,11.97,8.73,2
24,116.33,11.91,8.73,2
24,116.29,11.97,8.73,2
24,116.56,11.89,8.73,2
24,116.53,11.91,8.73,2
24,118.1,11.97,8.73,2
24,117.69,11.86,8.73,2
24,117.69,11.89,8.73,2
24,117.68,11.93,8.73,2
24,117.35,12.09,8.72,2
24,117.33,11.98,8.72,2
24,117.33,11.95,8.72,2
24,117.32,12.76,8.72,2
24,117.01,11.98,8.72,2
24,117.13,11.89,8.72,2
24,117.06,11.93,8.72,2
24,117.89,11.98,8.72,2
24,117.98,11.97,8.73,2
24,117.78,11.98,8.73,2
24,117.76,12.05,8.73,2
24,117.8,12.15,8.73,2
24,118.21,11.95,8.73,2
24,118.13,11.93,8.73,2
24,118.08,11.91,8.73,2
24,118.17,11.97,8.73,2
24,118.19,11.95,8.73,2
24,118.17,11.98,8.73,2
24,118.15,12.27,8.73,2
24,119.16,10.71,8.73,2
24,118.71,11.89,8.73,2
24,118.7,11.97,8.73,2
24,119.28,12,8.73,2
24,119.33,11.91,8.74,2
24,119.18,11.93,8.74,2
24.06,118.24,11.86,8.74,2
24,116.68,11.91,8.74,2
24,116.69,11.95,8.74,2
24.06,116.76,11.91,8.73,2
24.06,116.27,11.97,8.73,2
24.06,115.22,12,8.73,2
24.06,115.27,12,8.73,2
24,115.3,11.95,8.73,2
24,115.29,11.95,8.73,2
24.06,115.62,11.89,8.73,2
24,115.61,11.93,8.73,2
24,115.69,11.93,8.74,2
24,115.7,12.73,8.74,2
24.06,115.65,11.91,8.73,2
24,115.91,11.97,8.73,2
24,115.95,11.95,8.73,2
24.06,116.07,11.97,8.73,2
24,115.72,11.95,8.73,2
24,115.75,11.86,8.72,2
24.06,115.96,11.95,8.72,2
24,115.94,12.69,8.72,2
24.06,115.86,11.91,8.72,2
24,115.9,11.93,8.72,2
24,115.31,11.97,8.73,2
24,114.28,11.86,8.73,2
24,114.7,11.86,8.73,2
24,113.31,11.98,8.72,2
24,112.67,8.89,8.73,2
24,113.83,12.01,8.73,2
24,112.95,11.91,8.73,2
24,113.94,11.85,8.73,2
24,113.9,11.98,8.73,2
24,113.9,11.97,8.73,2
24,113.86,11.93,8.73,2
24,114.25,11.91,8.73,2
24,115.3,12.01,8.73,2
23.94,115.53,11.95,8.73,2
24,115.51,11.95,8.73,2
24,115.53,11.95,8.73,2
24,115.84,11.76,8.73,2
23.94,115.81,11.93,8.73,2
24,115.83,11.93,8.73,2
24,115.87,11.97,8.73,2
24,115.9,11.98,8.73,2
24,115.89,11.86,8.73,2
24,115.84,11.98,8.73,2
24,115.73,12,8.73,2
24,115.83,11.97,8.73,2
24,115.8,11.93,8.73,2
24,115.58,11.95,8.73,2
24,115.64,11.77,8.73,2
24,115.7,11.98,8.73,2
24,115.44,11.93,8.73,2
23.94,116.07,12.01,8.73,2
24,116.02,11.94,8.73,2
24,116.75,11.93,8.74,2
24,118.13,11.85,8.74,2
24,118.15,11.95,8.74,2
24,117.06,11.91,8.74,2
24,117.87,11.94,8.74,2
24,117.83,11.98,8.74,2
24,117.83,11.84,8.74,2
24,117.81,12.16,8.74,2
24,117.82,11.86,8.74,2
24,117.85,11.97,8.74,2
24,118.36,11.88,8.74,2
24,118.07,11.91,8.75,2
24,118.09,11.97,8.75,2
24,118.04,11.97,8.75,2
24,117.72,11.86,8.75,2
24,117.95,11.98,8.74,2
24,117.93,11.11,8.75,2
24,117.92,11.93,8.75,2
24,117.83,11.97,8.75,2
24,117.8,11.98,8.75,2
24,117.76,11.93,8.75,2
24,117.7,11.91,8.75,2
24,117.59,12.72,8.75,2
24,117.58,12,8.75,2
24,117.62,11.97,8.75,2
24,118.84,11.3,8.75,2
24,117.94,11.98,8.75,2
24,118.14,11.95,8.75,2
24,118.02,11.97,8.75,2
24,118.1,11.97,8.76,2
24,117.44,11.93,8.75,2
24,117.41,11.28,8.75,2
24,117.38,11.86,8.75,2
24,117.36,11.89,8.75,2
23.94,117.38,11.98,8.75,2
24,117.37,11.98,8.75,2
24,117.43,11.91,8.75,2
24,117.47,11.95,8.75,2
24,117.44,11.91,8.75,2
24,117.49,12,8.75,2
24,117.17,11.89,8.75,2
24,117.94,11.98,8.75,2
24,117.21,11.98,8.74,2
24,116.78,11.95,8.74,2
24,116.6,11.95,8.74,2
24,116.31,11.95,8.74,2
24,116.32,11.95,8.74,2
24,116.34,11.91,8.74,2
24,116.45,11.76,8.74,2
24,116.02,11.98,8.74,2
24,116.06,11.97,8.74,2
24,116.07,11.93,8.74,2
24,116.11,12.48,8.74,2
24.06,116.09,12,8.74,2
24,116.11,11.97,8.74,2
24,114.79,11.86,8.75,2
24,115.75,11.97,8.74,2
24,115.82,11.95,8.74,2
24,115.92,11.84,8.74,2
24,115.87,12.61,8.74,2
24,115.83,11.94,8.74,2
24.06,115.82,12,8.74,2
24,115.77,11.98,8.74,2
24,115.72,11.97,8.74,2
24,115.66,11.41,8.74,2
24,115.71,11.97,8.74,2
24,115.61,11.97,8.74,2
24.06,115.77,11.93,8.74,2
24,116.47,11.98,8.74,2
24,116.7,11.97,8.74,2
24,116.45,12.27,8.74,2
24,115.71,11.95,8.75,2
24,116.32,11.94,8.75,2
23.94,116.81,11.98,8.75,2
24,116.93,11.93,8.74,2
24,116.99,11.85,8.74,2
24,117.03,11.97,8.74,2
24,117.67,12.97,8.74,2
24,117.64,11.89,8.74,2
24,118.03,12.07,8.74,2
24,118,12.28,8.74,2
24,118.05,11.93,8.74,2
24,118.05,11.98,8.74,2
24,118.09,11.86,8.74,2
24,118.07,12.01,8.74,2
24,118.08,11.98,8.74,2
24,118.02,11.98,8.75,2
24,116.76,12,8.74,2
24,116.71,11.91,8.75,2
24,116.74,11.94,8.74,2
24,116.75,12,8.74,2
24,116.77,11.97,8.74,2
24,118.21,11.85,8.74,2
24,118.28,12.12,8.74,2
24,118.29,11.98,8.74,2
24,118.19,11.94,8.74,2
23.94,118.18,11.97,8.73,2
24,118.02,11.98,8.73,2
24,117.36,11.94,8.74,2
24,117.15,11.95,8.74,2
24,117.15,11.93,8.74,2
24,117.11,11.91,8.74,2
24,117.23,12.9,8.74,2
24,117.15,11.98,8.73,2
24,117.15,11.93,8.73,2
24,117.2,11.97,8.73,2
24,117.14,11.98,8.73,2
23.94,116.51,11.93,8.73,2
24,115.58,11.95,8.73,2
24,116.5,11.93,8.73,2
24,116.55,11.98,8.73,2
24,115.91,12.82,8.73,2
24,115.86,11.91,8.73,2
24,115.84,11.98,8.73,2
24,115.85,11.93,8.73,2
24,115.86,11.97,8.74,2
24,115.91,12.03,8.74,2
24,117.15,12,8.74,2
24,117.18,11.95,8.74,2
24,118.16,11.94,8.74,2
24,118.17,11.93,8.74,2
24,118.2,11.93,8.73,2
23.94,116.85,11.94,8.73,2
24,116.76,11.74,8.73,2
24,116.69,11.97,8.73,2
24,116.8,11.95,8.75,2
23.94,116.87,12.82,8.74,2
23.94,116.83,11.86,8.73,2
24,116.38,12.03,8.73,2
24,116.37,11.53,8.73,2
24,116.42,11.86,8.73,2
24,115.35,12.03,8.74,2
24,115.33,11.97,8.74,2
23.94,115.38,11.95,8.73,2
24,114.96,11.93,8.74,2
24,114.94,11.93,8.74,2
24,114.45,12.07,8.74,2
24,114.07,11.86,8.75,2
23.94,114.93,11.98,8.74,2
24,114.09,11.93,8.74,2
24,114.09,11.91,8.74,2
24,114.7,11.85,8.74,2
24,114.74,11.93,8.74,2
24,114.74,11.89,8.74,2
24,114.69,11.95,8.74,2
24,114.59,11.84,8.74,2
24,114.6,11.97,8.74,2
24,114.53,11.94,8.74,2
24,114.59,11.97,8.74,2
24,113.62,11.98,8.74,2
24,113.56,12.7,8.74,2
24,113.64,11.98,8.75,2
24,113.26,11.95,8.76,2
24,114.18,11.93,8.76,2
24,114.19,11.95,8.76,2
24,113.79,11.97,8.75,2
24,113.76,11.95,8.75,2
24,113.76,11.95,8.75,2
24,114.18,12.19,8.75,2
24,114.2,11.97,8.75,2
24,114.16,10.92,8.75,2
24,114.66,11.61,8.75,2
24,113.09,11.95,8.75,2
24,113.13,11.93,8.75,2
24,113.51,11.76,8.75,2
24,113.51,11.97,8.74,2
24,114.01,11.89,8.74,2
23.94,114.09,11.97,8.75,2
23.94,114.14,11.94,8.75,2
24,114.11,11.19,8.75,2
23.94,114.08,11.93,8.75,2
24,114.88,11.95,8.75,2
24,114.86,11.97,8.75,2
24,114.86,11.93,8.75,2
24,114.92,11.95,8.75,2
24,115.04,11.79,8.75,2
24,114.89,11.93,8.75,2
24,114.95,12.52,8.74,2
24,114.9,12.16,8.74,2
24,114.92,11.94,8.74,2
24,114.98,11.07,8.74,2
24,114.91,12,8.74,2
23.94,115.24,11.91,8.74,2
24,114.37,11.93,8.74,2
24,114.47,11.97,8.74,2
24,114.85,12.39,8.74,2
24,115.1,11.98,8.74,2
24,115.22,11.35,8.74,2
24,115.16,11.98,8.74,2
24,115.16,11.97,8.74,2
24,115.85,11.91,8.74,2
24,116.43,12,8.74,2
24,117.99,11.94,8.74,2
24,117.98,11.89,8.74,2
24,118.08,11.93,8.73,2
24,118.45,11.98,8.73,2
24,118.8,11.95,8.73,2
24,119,12.24,8.73,2
24,119.05,11.89,8.73,2
24,119.03,11.98,8.73,2
24,119.02,11.86,8.73,2
24,118.17,11.93,8.73,2
24,118.14,12.07,8.73,2
24,118.17,11.95,8.73,2
24,118.17,11.95,8.73,2
24,118.19,11.93,8.73,2
24,118.25,11.98,8.73,2
24,118.2,11.95,8.73,2
24,118.19,11.98,8.73,2
24,118.2,11.94,8.73,2
24,118.2,11.98,8.73,2
24,118.14,11.89,8.73,2
24,118.15,12,8.73,2
24,118.01,12,8.73,2
24,117.98,12.03,8.73,2
24,117.95,11.98,8.73,2
24,117.64,11.93,8.73,2
24,117.52,11.93,8.73,2
24,117.63,11.97,8.73,2
24,117.13,11.86,8.73,2
24,116.83,11.98,8.73,2
24,116.83,11.93,8.73,2
24,116.83,11.46,8.73,2
24,116.75,11.95,8.73,2
23.94,116.69,11.97,8.73,2
23.94,116.27,11.98,8.73,2
23.94,115.96,11.97,8.73,2
24,116.03,11.23,8.72,2
24,116.01,12,8.72,2
24,116.07,11.93,8.72,2
23.94,116.07,11.98,8.72,2
24,116.14,12,8.72,2
23.94,116.7,11.98,8.72,2
23.94,116.71,11.93,8.72,2
24,116.58,11.93,8.72,2
24,116.57,12.01,8.72,2
24,116.65,11.97,8.72,2
24,116.71,11.95,8.72,2
24,116.76,11.94,8.72,2
23.94,116.73,10.53,8.72,2
24,116.31,11.93,8.72,2
24,116.33,11.94,8.72,2
24,116.38,11.95,8.72,2
24,116.54,11.89,8.72,2
23.94,116.46,11.97,8.72,2
24,116.48,12.42,8.72,2
24,116.58,11.94,8.72,2
24,116.22,11.89,8.72,2
24,115.42,11.97,8.72,2
24,115.22,11.95,8.72,2
24,114.85,11.94,8.72,2
24,114.75,11.89,8.72,2
23.94,114.71,11.91,8.72,2
24,114.79,11.97,8.72,2
24,114.82,11.98,8.72,2
24,114.85,11.93,8.72,2
24,114.83,11.11,8.72,2
24,114.8,11.93,8.72,2
23.94,114.76,11.93,8.72,2
24,114.7,12.03,8.72,2
24,114.66,12.82,8.72,2
24,114.66,12,8.72,2
23.94,113.98,12.09,8.73,2
24,113.92,11.95,8.73,2
24,114.05,12.75,8.73,2
24,114.06,12.72,8.73,2
24,113.17,11.94,8.73,2
24,113.18,11.95,8.73,2
24,113.1,11.93,8.73,2
24,113.1,12,8.74,2
24,113.5,11.98,8.74,2
24,113.6,11.97,8.74,2
24,113.54,11.93,8.74,2
24,114.12,13.2,8.74,2
24,115.96,12.01,8.74,2
24,115.92,11.8,8.75,2
24,115.89,11.98,8.75,2
24,116.25,11.95,8.75,2
24,117.03,11.95,8.75,2
24,117.67,11.97,8.75,2
24,117.65,11.93,8.75,2
24,118.37,11.91,8.74,2
23.94,118.32,11.93,8.75,2
23.94,118.21,11.98,8.74,2
23.94,118.08,11.95,8.74,2
23.94,118.12,11.91,8.74,2
24,118.04,11.8,8.74,2
24,118,11.86,8.75,2
24,117.95,11.94,8.75,2
24,118.96,12.24,8.75,2
24,118.96,12.47,8.75,2
23.94,118.88,11.94,8.75,2
24,119,11.95,8.74,2
23.94,119.03,11.94,8.74,2
24,118.94,11.97,8.74,2
23.94,118.81,11.93,8.75,2
23.94,119.71,12.16,8.74,2
23.94,118.94,11.94,8.74,2
24,119.02,12.05,8.74,2
23.94,119,12.8,8.74,2
23.94,119.47,11.93,8.73,2
23.94,119.4,11.89,8.74,2
23.94,119.43,11.93,8.74,2
23.94,118.88,11.97,8.74,2
23.94,117.09,12,8.74,2
23.94,117.07,12,8.73,2
23.94,117.03,11.93,8.74,2
24,117.05,10.2,8.74,2
